kir8,67.878,21.06,498.43,-0.004,0.0328,0.0261,0.1241,4272,-0.0022,0.0342,0.0278,0.1034,4284,-0.0072,0.0309,0.0247,0.1139,4332,-0.008,0.0347,0.0269,0.13,4296,-0.0054,0.0332,0.0264,0.13,17184
kiru,67.857,20.968,391.348,-0.0025,0.0331,0.0264,0.1256,4332,-0.0002,0.0351,0.0285,0.1047,4356,-0.0062,0.0309,0.0248,0.1132,4332,-0.0067,0.0349,0.0272,0.1335,4356,-0.0039,0.0335,0.0267,0.1335,17376
kmnm,24.464,118.389,49.493,-0.0127,0.0575,0.0465,0.2051,4068,-0.0145,0.0504,0.0405,0.1815,4248,-0.0113,0.0506,0.0401,0.2028,3624,-0.0123,0.0625,0.0502,0.2158,4068,-0.0128,0.0556,0.0444,0.2158,16008
kokb,22.126,-159.665,1167.93,-0.0193,0.0464,0.0334,0.1813,4152,-0.0172,0.0386,0.0289,0.1406,4344,-0.011,0.0343,0.0256,0.1357,4044,-0.0105,0.0342,0.0257,0.1409,4368,-0.0145,0.0387,0.0284,0.1813,16908
kokv,22.126,-159.665,1167.93,-0.0185,0.0459,0.0331,0.1791,4356,-0.0173,0.0386,0.0289,0.1431,4380,-0.0111,0.0346,0.0257,0.1351,4032,-0.0106,0.0342,0.0258,0.1387,4368,-0.0144,0.0387,0.0284,0.1791,17136
koug,5.098,-52.64,106.614,-0.0083,0.0361,0.0292,0.1176,4308,-0.0147,0.046,0.0375,0.1639,4368,-0.0227,0.044,0.037,0.1224,4332,-0.0214,0.0442,0.0364,0.1398,4368,-0.0168,0.0428,0.035,0.1639,17376
kour,5.252,-52.806,-25.362,-0.02,0.0416,0.0336,0.1258,3864,-0.0239,0.0502,0.0415,0.1533,4356,-0.0336,0.0508,0.0433,0.1339,4308,-0.0316,0.0503,0.0423,0.1744,4332,-0.0275,0.0486,0.0404,0.1744,16860
krgg,-49.352,70.256,73.4,-0.0086,0.0438,0.0346,0.1567,4284,-0.0093,0.0444,0.0348,0.1628,4368,-0.0139,0.0442,0.0348,0.1617,4320,-0.0167,0.0455,0.0353,0.1977,4296,-0.0121,0.0445,0.0349,0.1977,17268
laut,-17.609,177.447,90.074,-0.0234,0.0669,0.0561,0.1776,4344,-0.0338,0.0711,0.0599,0.1711,4260,-0.0327,0.0619,0.0528,0.1627,4260,-0.0328,0.066,0.0558,0.1734,4152,-0.0306,0.0666,0.0562,0.1776,17016
leij,51.354,12.374,178.861,-0.0142,0.0374,0.0287,0.1306,4260,-0.0176,0.0385,0.0296,0.1556,4368,-0.015,0.037,0.0286,0.1395,4332,-0.0166,0.0392,0.0306,0.1454,4368,-0.0159,0.038,0.0294,0.1556,17328
lhaz,29.657,91.104,3646.671,0.0038,0.0187,0.0142,0.083,3636,0.0032,0.0188,0.0145,0.0858,3948,0.0015,0.0206,0.0163,0.1043,4248,0.0058,0.0198,0.015,0.2059,3744,0.0035,0.0195,0.015,0.2059,15576
lmmf,14.595,-60.996,-26.566,-0.0125,0.0406,0.0313,0.1439,4224,-0.0139,0.0425,0.0336,0.1498,4344,-0.0054,0.044,0.035,0.1373,4332,-0.0126,0.0439,0.0345,0.1507,4356,-0.0111,0.0428,0.0336,0.1507,17256
lpal,28.764,-17.894,2207.444,-0.0173,0.0268,0.0206,0.137,4308,-0.0265,0.0385,0.029,0.158,4284,-0.0197,0.0319,0.0241,0.1216,4116,-0.0217,0.0348,0.0256,0.1398,4176,-0.0213,0.0333,0.0248,0.158,16884
lpgs,-34.907,-57.932,30.286,-0.0112,0.0557,0.0427,0.2186,4092,-0.0039,0.0556,0.0434,0.1997,4104,-0.0043,0.0452,0.0358,0.1535,3852,-0.0006,0.048,0.0367,0.2148,4284,-0.005,0.0514,0.0397,0.2186,16332
lroc,46.159,-1.219,58.323,-0.0092,0.0385,0.0299,0.1434,4188,-0.0175,0.0446,0.0352,0.1728,4296,-0.0091,0.0353,0.0277,0.1353,4032,-0.0153,0.0408,0.0328,0.1301,4128,-0.0128,0.04,0.0315,0.1728,16644
m0se,41.893,12.493,120.979,-0.0191,0.0381,0.0298,0.1426,4320,-0.0213,0.0374,0.0298,0.1357,3504,-0.0227,0.0414,0.0331,0.1463,4248,-0.0241,0.0402,0.0323,0.1682,4056,-0.0218,0.0394,0.0313,0.1682,16128
mac1,-54.5,158.936,-6.259,0.0126,0.0415,0.0342,0.1334,4368,0.0044,0.0405,0.0327,0.1433,4368,0.0068,0.0436,0.0351,0.1317,4284,-0.0073,0.0412,0.0334,0.1312,4032,0.0043,0.0417,0.0339,0.1433,17052
mad2,40.429,-4.25,829.885,-0.0145,0.0335,0.0265,0.1237,4212,-0.0217,0.0408,0.033,0.1307,4224,-0.0166,0.0362,0.0287,0.1341,4332,-0.0236,0.0385,0.0314,0.1138,4368,-0.0191,0.0374,0.0299,0.1341,17136
madr,40.429,-4.25,829.879,-0.0148,0.0342,0.0272,0.1511,4356,-0.023,0.0415,0.0336,0.1304,4356,-0.0176,0.0369,0.0292,0.1786,4332,-0.0238,0.0387,0.0315,0.1245,4368,-0.0198,0.0379,0.0304,0.1786,17412
mana,12.149,-86.249,71.444,0.0032,0.0409,0.0325,0.1374,4188,-0.0063,0.0431,0.0351,0.1464,4284,0.0005,0.0427,0.034,0.1663,3708,-0.0079,0.0409,0.0331,0.141,4368,-0.0028,0.0419,0.0337,0.1663,16548
6-Mar,60.595,17.259,75.818,-0.0066,0.0383,0.0306,0.1308,4260,-0.0028,0.0362,0.0294,0.1091,4380,-0.0068,0.0376,0.0295,0.1507,4332,-0.0034,0.0371,0.0289,0.1553,4344,-0.0049,0.0373,0.0296,0.1553,17316
7-Mar,60.595,17.258,74.701,-0.0114,0.0392,0.0311,0.1362,4236,-0.0056,0.0365,0.0297,0.1128,4284,-0.009,0.038,0.0298,0.151,4332,-0.0061,0.0373,0.0289,0.1563,4356,-0.008,0.0378,0.0299,0.1563,17208
mars,43.279,5.354,62.162,-0.0064,0.0403,0.0321,0.1204,4296,-0.0156,0.0438,0.0356,0.1517,4368,-0.0134,0.0402,0.0325,0.1344,4104,-0.0164,0.0424,0.0341,0.1376,4200,-0.0129,0.0417,0.0336,0.1517,16968
mas1,27.764,-15.633,197.57,-0.0129,0.033,0.0249,0.1593,4332,-0.0243,0.0439,0.0328,0.1933,4368,-0.0171,0.0375,0.0291,0.1539,4248,-0.0245,0.045,0.0318,0.1943,4356,-0.0197,0.0402,0.0297,0.1943,17304
mat1,40.649,16.705,534.947,-0.0039,0.0297,0.0234,0.1213,4260,-0.0129,0.0332,0.0267,0.1138,4356,-0.0134,0.0338,0.0268,0.1203,4248,-0.0156,0.0345,0.0271,0.1191,4368,-0.0115,0.0329,0.026,0.1213,17232
mate,40.649,16.704,536.072,-0.0042,0.0295,0.0231,0.1181,4284,-0.0135,0.0333,0.0267,0.1137,4224,-0.0141,0.0339,0.0269,0.1188,4260,-0.0159,0.0344,0.027,0.1203,4368,-0.0119,0.0328,0.0259,0.1203,17136
matg,40.649,16.705,537.424,-0.0107,0.0311,0.0243,0.1242,4188,-0.0133,0.0331,0.0266,0.1135,4356,-0.0132,0.0334,0.0265,0.1209,4260,-0.0151,0.0339,0.0266,0.1204,4368,-0.0131,0.0329,0.026,0.1242,17172
maw1,-67.605,62.871,59.633,-0.0085,0.0251,0.02,0.0879,4320,-0.0017,0.0236,0.0184,0.0966,4152,0.0026,0.0215,0.0168,0.1048,4068,0.0022,0.0239,0.019,0.0974,3900,-0.0015,0.0236,0.0186,0.1048,16440
mchl,-26.359,148.145,535,-0.0029,0.0522,0.0405,0.1804,3804,-0.0228,0.0517,0.0385,0.1813,3720,-0.0188,0.052,0.0398,0.1877,3540,-0.0265,0.0576,0.0443,0.1779,4200,-0.0179,0.0536,0.0409,0.1877,15264
mcm4,-77.838,166.669,98.476,0.0101,0.0277,0.0225,0.1008,4308,0.0167,0.0272,0.0221,0.0874,4368,0.0166,0.0252,0.0213,0.0664,4332,0.019,0.0281,0.0232,0.1038,4344,0.0156,0.0271,0.0223,0.1038,17352
medi,44.52,11.647,50.471,-0.0072,0.0339,0.0266,0.1235,4308,-0.0091,0.0354,0.0286,0.1187,4332,-0.0029,0.034,0.0277,0.1411,4296,-0.0133,0.0364,0.0291,0.1089,4344,-0.0081,0.0349,0.028,0.1411,17280
meli,35.281,-2.952,93.899,-0.0105,0.0347,0.0275,0.1199,4344,-0.0176,0.0403,0.032,0.1328,4344,-0.0157,0.0412,0.0323,0.1529,4152,-0.0192,0.0404,0.0324,0.1222,4044,-0.0157,0.0392,0.031,0.1529,16884
metg,60.242,24.384,60.098,0.0028,0.0377,0.0301,0.1407,4368,0.0018,0.0359,0.029,0.1169,4320,0.0009,0.0369,0.0292,0.1382,4248,0.0023,0.036,0.0291,0.1263,4116,0.002,0.0366,0.0294,0.1407,17052
mets,60.217,24.395,95.01,0.0023,0.0372,0.0297,0.1386,4128,0.0017,0.0358,0.0291,0.116,4164,-0.0001,0.0367,0.0291,0.1409,4332,0.0005,0.037,0.0297,0.1274,4332,0.0011,0.0367,0.0294,0.1409,16956
mgue,-35.777,-69.398,1554.141,-0.0027,0.0284,0.0225,0.1157,4284,-0.0052,0.0285,0.0228,0.141,4320,-0.0083,0.0288,0.0227,0.1086,4332,-0.0034,0.0283,0.0222,0.0971,4356,-0.0049,0.0285,0.0225,0.141,17292
mikl,46.973,31.973,95.132,-0.0054,0.0323,0.0255,0.1229,4308,-0.0045,0.031,0.0247,0.1152,4380,-0.0082,0.0334,0.0265,0.1255,4320,-0.0083,0.0345,0.0272,0.1141,4296,-0.0066,0.0328,0.026,0.1255,17304
mizu,39.135,141.133,117.427,-0.0151,0.0481,0.0341,0.2121,4272,-0.0254,0.0522,0.0379,0.1787,4380,-0.024,0.052,0.0381,0.1961,4272,-0.0232,0.0542,0.0386,0.203,4308,-0.0219,0.0517,0.0372,0.2121,17232
mkea,19.801,-155.456,3755.067,-0.0277,0.036,0.0286,0.1266,3984,-0.0131,0.0218,0.0155,0.0906,4332,-0.012,0.0211,0.0154,0.0924,4332,-0.0132,0.0223,0.0157,0.0811,4368,-0.0163,0.0258,0.0186,0.1266,17016
mobs,-37.829,144.975,40.989,0.0006,0.032,0.0245,0.153,4140,-0.004,0.0385,0.0278,0.2403,4284,0.0013,0.0337,0.0253,0.1672,3576,-0.0102,0.0401,0.0304,0.1702,3984,-0.0032,0.0363,0.027,0.2403,15984
monp,32.892,-116.422,1842.957,0.0049,0.0327,0.0256,0.1172,3900,0.0061,0.0285,0.0214,0.107,3912,-0.0032,0.0305,0.023,0.1155,4020,-0.0082,0.0328,0.0239,0.1225,4296,-0.0003,0.0312,0.0235,0.1225,16128
morp,55.213,-1.685,144.893,-0.0133,0.0433,0.0344,0.1534,3840,-0.0143,0.0437,0.034,0.1371,3624,-0.02,0.0425,0.0339,0.1373,4080,-0.0175,0.0407,0.0327,0.1287,4284,-0.0164,0.0425,0.0337,0.1534,15828
mqzg,-43.703,172.655,155.125,-0.0024,0.0355,0.0283,0.1272,4116,-0.0043,0.0354,0.0278,0.1261,4224,-0.005,0.0371,0.029,0.1275,4080,-0.0134,0.0397,0.0306,0.1791,4296,-0.0063,0.037,0.0289,0.1791,16716
mtka,35.68,139.561,109.432,-0.0228,0.0551,0.0411,0.2359,3876,-0.0265,0.0564,0.0432,0.1795,4092,-0.0157,0.0553,0.0426,0.1902,3744,-0.0222,0.0556,0.0425,0.2092,3840,-0.0219,0.0556,0.0424,0.2359,15552
nano,49.295,-124.086,6.989,0.0161,0.0374,0.0306,0.1129,4356,0.0038,0.0343,0.0277,0.1124,4380,0.0058,0.0362,0.0294,0.1219,4296,0.003,0.0361,0.029,0.1127,4368,0.0072,0.036,0.0292,0.1219,17400
nico,35.141,33.396,192.145,-0.0225,0.0398,0.0315,0.145,4344,-0.019,0.034,0.0278,0.1179,4380,-0.0153,0.035,0.0277,0.1267,4260,-0.0181,0.0379,0.0301,0.1391,4152,-0.0187,0.0367,0.0293,0.145,17136
nist,39.995,-105.263,1648.777,0.0042,0.0279,0.0221,0.1154,4092,0.0058,0.027,0.021,0.1121,4380,0.002,0.0288,0.0226,0.1184,4296,0.0022,0.0282,0.0219,0.1133,4236,0.0036,0.028,0.0219,0.1184,17004
nklg,0.354,9.672,31.89,-0.0185,0.0315,0.0258,0.1064,4140,-0.0166,0.0305,0.0249,0.127,4380,-0.0155,0.0293,0.0238,0.0996,4332,-0.005,0.0264,0.0215,0.0946,4368,-0.0138,0.0295,0.024,0.127,17220
nnor,-31.049,116.193,235.248,0.0024,0.0365,0.0277,0.1621,4236,-0.0023,0.0382,0.0289,0.1583,4332,-0.0011,0.0372,0.0282,0.2031,4332,0.0002,0.0359,0.0258,0.1768,4344,-0.0002,0.037,0.0276,0.2031,17244
nrc1,45.454,-75.624,82.907,0.0148,0.0446,0.0364,0.1624,4332,0.0097,0.0457,0.037,0.1671,4368,0.0051,0.0483,0.0375,0.1856,4332,0.0096,0.0447,0.0357,0.1686,4356,0.0098,0.0458,0.0366,0.1856,17388
nvsk,54.841,83.235,124.08,0.0067,0.0267,0.0214,0.0982,4104,-0.0003,0.0287,0.0225,0.1212,4092,0.0005,0.03,0.0239,0.1166,3864,0.006,0.0258,0.0206,0.0938,3768,0.0032,0.0279,0.0221,0.1212,15828
nya1,78.93,11.865,84.13,-0.0091,0.0285,0.0221,0.1344,4344,-0.0017,0.0319,0.0256,0.1157,4380,-0.0092,0.0285,0.0225,0.117,4308,-0.0111,0.0329,0.0253,0.1367,4296,-0.0078,0.0305,0.0239,0.1367,17328
nya2,78.93,11.859,81.914,-0.0082,0.0291,0.0224,0.135,4344,-0.0069,0.0376,0.029,0.2562,4284,-0.0087,0.0285,0.0226,0.1156,4284,-0.0103,0.0331,0.0256,0.1364,4308,-0.0085,0.0323,0.0249,0.2562,17220
nyal,78.93,11.865,79.443,-0.0081,0.0287,0.0221,0.1295,4296,-0.0005,0.0319,0.0256,0.1153,4380,-0.0079,0.0281,0.0221,0.1146,4320,-0.0095,0.0325,0.025,0.135,4344,-0.0065,0.0304,0.0237,0.135,17340
obe4,48.085,11.278,650.987,-0.0139,0.0345,0.0276,0.1358,3972,-0.0147,0.0362,0.0286,0.1666,4380,-0.01,0.0318,0.025,0.1152,4236,-0.0186,0.0364,0.029,0.1201,4356,-0.0143,0.0348,0.0276,0.1666,16944
ohi3,-63.321,-57.901,32.674,-0.0107,0.0315,0.0248,0.127,4356,-0.0115,0.0308,0.0246,0.1172,4380,-0.0067,0.0321,0.0247,0.1143,4236,-0.0078,0.0317,0.0251,0.144,4164,-0.0092,0.0315,0.0248,0.144,17136
ons1,57.395,11.925,44.858,-0.0134,0.0408,0.0319,0.1481,4344,-0.012,0.0373,0.0295,0.1339,4368,-0.0145,0.0389,0.0305,0.1229,4320,-0.0145,0.0394,0.0312,0.1393,4296,-0.0136,0.0391,0.0308,0.1481,17328
onsa,57.395,11.926,45.974,-0.0109,0.04,0.0314,0.1455,4344,-0.0099,0.0367,0.0291,0.1323,4380,-0.0125,0.0382,0.0299,0.1214,4320,-0.0115,0.0383,0.0305,0.138,4368,-0.0112,0.0383,0.0302,0.1455,17412
opmt,48.836,2.335,123.015,-0.0067,0.0364,0.0289,0.143,4380,-0.013,0.0433,0.0343,0.1491,4260,-0.0102,0.0363,0.0283,0.1547,4224,-0.0145,0.0384,0.0308,0.1389,4164,-0.0111,0.0387,0.0306,0.1547,17028
orid,41.127,20.794,773.417,-0.0163,0.0301,0.024,0.1046,4260,-0.0169,0.0315,0.025,0.1116,4344,-0.0148,0.031,0.0248,0.1133,4176,-0.0205,0.0337,0.027,0.1232,3900,-0.0171,0.0316,0.0252,0.1232,16680
ous2,-45.869,170.511,26.545,-0.0014,0.0364,0.0292,0.1561,4308,-0.0057,0.0356,0.0277,0.1631,4380,-0.0028,0.0347,0.0275,0.1317,3888,-0.0101,0.0366,0.0282,0.1418,4296,-0.0051,0.0359,0.0282,0.1631,16872
owmg,-44.024,-176.369,22.027,-0.0146,0.0431,0.0336,0.1631,4356,-0.0142,0.0415,0.0322,0.1726,4188,-0.0175,0.0431,0.0327,0.1648,4272,-0.0195,0.0479,0.036,0.2157,4212,-0.0164,0.044,0.0336,0.2157,17028
pado,45.411,11.896,65.126,-0.0212,0.0391,0.032,0.1267,4344,-0.0141,0.0357,0.0288,0.1136,4344,-0.0054,0.0332,0.0267,0.1236,4320,-0.0152,0.0367,0.0289,0.1149,4332,-0.014,0.0362,0.0291,0.1267,17340
palm,-64.775,-64.051,31.685,-0.0108,0.0325,0.0255,0.1113,4368,-0.0116,0.0339,0.027,0.1311,4380,-0.0043,0.0328,0.0252,0.1236,4320,-0.0067,0.0332,0.0259,0.139,4356,-0.0084,0.0331,0.0259,0.139,17424
park,-32.999,148.265,397.809,-0.0052,0.0413,0.0319,0.1434,4368,-0.013,0.0444,0.033,0.1508,4332,-0.0063,0.0422,0.0318,0.1625,4284,-0.0182,0.05,0.0386,0.1612,3828,-0.0105,0.0444,0.0337,0.1625,16812
pert,-31.802,115.885,13.081,0.0078,0.0369,0.0286,0.1734,4356,0.0022,0.0379,0.0297,0.1564,3912,0.0031,0.0377,0.0294,0.1896,4128,0.0036,0.036,0.0269,0.1532,3768,0.0043,0.0371,0.0287,0.1896,16164
picl,51.48,-90.162,315.531,0.0177,0.0349,0.0284,0.1165,3792,0.0153,0.0376,0.0301,0.1649,4356,0.0076,0.0352,0.0277,0.1282,4320,0.0132,0.0351,0.028,0.1488,4356,0.0133,0.0357,0.0286,0.1649,16824
pie1,34.302,-108.119,2348.129,0.0004,0.0253,0.0202,0.0838,4368,0.0027,0.024,0.0184,0.0868,3840,-0.0029,0.0241,0.0189,0.0955,4308,-0.0051,0.0252,0.0188,0.1027,4332,-0.0013,0.0247,0.0191,0.1027,16848
pol2,42.68,74.694,1714.63,0.0119,0.0248,0.0201,0.0836,4200,0.0132,0.0255,0.0207,0.0931,4368,0.0138,0.0248,0.0201,0.0889,4284,0.0097,0.0244,0.0194,0.087,4368,0.0121,0.0249,0.0201,0.0931,17220
polv,49.603,34.543,178.551,-0.0052,0.0323,0.0257,0.1128,4368,-0.0042,0.0287,0.0229,0.1157,4224,-0.007,0.0323,0.0257,0.1113,4296,-0.0049,0.0326,0.0262,0.1034,4356,-0.0053,0.0315,0.0251,0.1157,17244
pots,52.379,13.066,144.853,-0.0098,0.0367,0.0281,0.1294,4260,-0.0132,0.0371,0.0286,0.1601,4380,-0.011,0.0363,0.0282,0.1536,4296,-0.013,0.0384,0.0299,0.1376,4344,-0.0118,0.0371,0.0287,0.1601,17280
prds,50.871,-114.293,1248.373,0.0023,0.0215,0.0171,0.0972,4380,0.0052,0.0243,0.0193,0.0845,4380,0.0061,0.0258,0.0201,0.1174,4320,0.0013,0.0255,0.02,0.0987,4308,0.0037,0.0243,0.0191,0.1174,17388
ptbb,52.296,10.46,130.681,0.0036,0.0364,0.0293,0.1188,4272,-0.0152,0.0378,0.0286,0.1471,4368,-0.0169,0.0383,0.0297,0.1307,4320,-0.0186,0.0401,0.0313,0.1481,4260,-0.0118,0.0382,0.0297,0.1481,17220
ptgg,14.535,121.041,87.347,-0.0076,0.0526,0.0437,0.173,4152,-0.0238,0.0543,0.0448,0.1892,4368,-0.0285,0.0556,0.0456,0.1777,4272,-0.0351,0.0552,0.0472,0.1606,4368,-0.0239,0.0545,0.0453,0.1892,17160
quin,39.975,-120.944,1106.188,-0.002,0.0279,0.0226,0.1052,4308,-0.0024,0.0272,0.0212,0.1202,4356,0.0011,0.0289,0.0228,0.1302,4332,-0.0009,0.03,0.0228,0.1299,4368,-0.0011,0.0285,0.0223,0.1302,17364
rdsd,18.461,-69.911,-8.803,-0.0038,0.0399,0.0324,0.1387,4128,-0.0085,0.042,0.0334,0.1397,4344,0.0007,0.0393,0.0322,0.1373,4296,-0.0036,0.0398,0.0317,0.1407,4332,-0.0038,0.0403,0.0324,0.1407,17100
redu,50.002,5.145,370.327,-0.0145,0.0364,0.0287,0.1352,4356,-0.021,0.0432,0.034,0.1494,4332,-0.0171,0.0372,0.029,0.1621,4296,-0.0218,0.0407,0.0323,0.1435,4356,-0.0186,0.0395,0.031,0.1621,17340
reun,-21.208,55.572,1558.807,-0.0232,0.0467,0.0364,0.1611,4344,-0.0079,0.0434,0.0338,0.1497,4344,-0.0169,0.044,0.0333,0.1309,4260,-0.0091,0.0388,0.0289,0.1319,4356,-0.0143,0.0433,0.0331,0.1611,17304
reyk,64.139,-21.955,93.54,-0.0202,0.0423,0.0321,0.1525,4284,-0.0049,0.0416,0.0328,0.1426,4344,-0.0239,0.0474,0.0369,0.1751,4224,-0.013,0.0404,0.032,0.1342,4308,-0.0154,0.043,0.0334,0.1751,17160
rgdg,-53.786,-67.752,32.8,-0.0054,0.0371,0.0302,0.1251,4344,-0.0112,0.0375,0.0302,0.1454,3756,-0.0103,0.0369,0.0294,0.1212,4332,-0.0047,0.0356,0.0286,0.1368,4368,-0.0078,0.0368,0.0296,0.1454,16800
riga,56.949,24.059,35.155,-0.0032,0.0369,0.029,0.1297,4320,-0.0074,0.0355,0.0281,0.1326,4380,-0.0039,0.0364,0.0278,0.1653,4284,-0.0036,0.0367,0.0291,0.1325,4320,-0.0045,0.0364,0.0285,0.1653,17304
rio2,-53.785,-67.751,32.477,-0.0043,0.0373,0.0304,0.1228,4164,-0.0061,0.037,0.0299,0.1369,4188,-0.0093,0.0367,0.0293,0.1175,4260,-0.0034,0.0357,0.0286,0.1344,4344,-0.0058,0.0367,0.0295,0.1369,16956
riop,-1.651,-78.651,2793.4,-0.02,0.0251,0.0219,0.0599,4116,-0.0178,0.0268,0.0231,0.0734,3552,-0.0207,0.0251,0.022,0.0616,4224,-0.0151,0.0239,0.0203,0.0587,4212,-0.0184,0.0252,0.0218,0.0734,16104
salu,-2.593,-44.212,19.353,-0.019,0.0344,0.0281,0.1272,4248,-0.0279,0.0423,0.035,0.1383,4212,-0.0219,0.044,0.0357,0.1377,4128,-0.0205,0.0391,0.0316,0.1328,4164,-0.0223,0.0401,0.0326,0.1383,16752
sant,-33.15,-70.669,723.491,-0.0011,0.0245,0.0197,0.1045,4368,-0.0056,0.0253,0.0197,0.1019,4212,-0.0035,0.0288,0.0228,0.1219,4332,-0.0045,0.0275,0.0214,0.1203,4368,-0.0037,0.0266,0.0209,0.1219,17280
sask,52.196,-106.398,579.01,0.0107,0.0248,0.0196,0.1218,4260,0.0123,0.0278,0.0223,0.1041,4368,0.0125,0.0274,0.0218,0.111,4332,0.0079,0.0273,0.0216,0.0961,4320,0.0109,0.0269,0.0213,0.1218,17280
savo,-12.939,-38.432,76.704,-0.0095,0.0457,0.036,0.1751,4260,-0.0201,0.0555,0.0441,0.1717,4152,-0.0181,0.0566,0.0451,0.1775,4152,-0.0155,0.0525,0.0417,0.1492,4272,-0.0158,0.0527,0.0417,0.1775,16836
sch2,54.832,-66.833,498.624,0.002,0.0274,0.0214,0.1131,4356,0.0035,0.033,0.0254,0.1376,4344,-0.0025,0.033,0.0248,0.142,3996,-0.0003,0.0322,0.0247,0.1407,4344,0.0007,0.0315,0.0241,0.142,17040
scor,70.485,-21.95,128.94,-0.0201,0.0333,0.0263,0.1544,4152,-0.0072,0.0312,0.0234,0.122,4176,-0.0166,0.0328,0.0258,0.1569,4320,-0.015,0.0344,0.027,0.1167,4344,-0.0147,0.033,0.0256,0.1569,16992
scrz,-17.797,-63.16,442.51,-0.0036,0.0493,0.0391,0.1651,4128,0.0031,0.0503,0.0404,0.1531,4296,-0.0053,0.0437,0.0351,0.1509,4200,0.0162,0.0556,0.0429,0.1958,4104,0.0026,0.0499,0.0394,0.1958,16728
sctb,-77.849,166.758,-18.45,0.0035,0.0256,0.0204,0.0941,4224,0.0125,0.0254,0.0206,0.085,4212,0.0123,0.0232,0.0192,0.0795,4092,0.0151,0.0262,0.021,0.1032,4296,0.0109,0.0251,0.0203,0.1032,16824
seyg,-4.679,55.531,-37.238,-0.0388,0.0597,0.0502,0.1757,4104,-0.0266,0.059,0.0494,0.1612,4332,0.0036,0.0517,0.0429,0.1457,4296,-0.0018,0.0486,0.0393,0.1381,4368,-0.0156,0.0549,0.0454,0.1757,17100
sfdm,34.46,-118.755,291.939,-0.0042,0.0376,0.0298,0.1431,3684,0.0028,0.0335,0.027,0.1395,4368,-0.0006,0.0367,0.0291,0.1637,4320,-0.0048,0.0418,0.0317,0.2173,4368,-0.0016,0.0375,0.0294,0.2173,16740
sfer,36.464,-6.206,84.563,0.0037,0.0362,0.0288,0.1413,4020,-0.0103,0.0348,0.0271,0.1274,3996,-0.0096,0.039,0.0302,0.1446,4176,-0.0128,0.0371,0.0291,0.1415,4248,-0.0073,0.0368,0.0288,0.1446,16440
sgoc,6.892,79.874,-78.095,-0.0166,0.0525,0.0432,0.2387,3984,-0.0266,0.0614,0.0488,0.2937,3624,-0.0251,0.0575,0.0471,0.2646,3804,-0.0271,0.0581,0.0469,0.2327,4212,-0.0238,0.0574,0.0464,0.2937,15624
sofi,42.556,23.395,1120.009,-0.0225,0.0339,0.0276,0.1141,4296,-0.0255,0.0364,0.0297,0.1128,4104,-0.0224,0.034,0.027,0.1164,4128,-0.0288,0.0395,0.0327,0.1086,3960,-0.0247,0.036,0.0292,0.1164,16488
spt0,57.715,12.891,220.344,-0.0097,0.0383,0.0304,0.1334,4344,-0.0113,0.0363,0.029,0.1386,4356,-0.015,0.0385,0.0301,0.1316,4320,-0.0144,0.0382,0.0302,0.1324,4368,-0.0126,0.0378,0.0299,0.1386,17388
sptu,-21.929,-50.492,509.182,-0.0068,0.0527,0.0433,0.1591,4044,0.0144,0.0584,0.049,0.1749,3816,0.0126,0.0583,0.0462,0.1927,4128,0.002,0.0563,0.0461,0.163,4116,0.0054,0.0565,0.0461,0.1927,16104
stfu,37.427,-122.173,20.834,0.0118,0.0372,0.0308,0.1278,4104,0.0113,0.0372,0.0302,0.1176,4032,0.0137,0.0412,0.0345,0.138,4128,0.016,0.0412,0.0341,0.1604,3624,0.0131,0.0392,0.0324,0.1604,15888
stj3,47.595,-52.678,154.946,0.0045,0.0465,0.0371,0.1779,4332,-0.0089,0.0531,0.042,0.2048,4332,-0.0024,0.0482,0.0379,0.1723,4248,-0.0121,0.0504,0.038,0.1975,4152,-0.0047,0.0496,0.0388,0.2048,17064
stjo,47.595,-52.678,153.238,0.0052,0.0467,0.0375,0.1745,4344,-0.0085,0.0533,0.0422,0.2035,4296,-0.0009,0.0479,0.0378,0.1715,4320,-0.0106,0.0505,0.0383,0.1991,4248,-0.0037,0.0497,0.0389,0.2035,17208
stk2,43.529,141.845,118.965,-0.02,0.043,0.0301,0.2219,4308,-0.0237,0.0476,0.0337,0.2304,4368,-0.022,0.045,0.0337,0.2005,4296,-0.0219,0.0474,0.0342,0.2055,4308,-0.0219,0.0458,0.0329,0.2304,17280
str1,-35.316,149.01,800.334,-0.0112,0.0395,0.0304,0.1324,4356,-0.0156,0.0413,0.0307,0.1473,4272,-0.01,0.0373,0.0277,0.1485,3972,-0.0194,0.045,0.0345,0.1617,3960,-0.014,0.0408,0.0308,0.1617,16560
str2,-35.316,149.01,802.869,0.0024,0.0382,0.0305,0.1221,4368,-0.016,0.0421,0.0315,0.1485,4212,-0.0129,0.0382,0.0282,0.1424,4200,-0.0227,0.0465,0.0357,0.1708,4080,-0.0121,0.0413,0.0314,0.1708,16860
suth,-32.38,20.81,1800.182,-0.0133,0.0281,0.0209,0.1281,4368,-0.0135,0.0289,0.0211,0.1252,4356,-0.0136,0.0301,0.0221,0.1361,4332,-0.0199,0.0374,0.0267,0.1513,4344,-0.0151,0.0313,0.0227,0.1513,17400
